Page_traffic,Unit_price,Title_Count,Description_Length,Image_Count,month,1_Star_Rating,2_Star_Rating,3_Star_Rating,5_Star_Rating,Organic Search Rank,online_cost_per_impression,4_Star_Rating,average_rating,num_unique_Search_Terms,total_clicks,num_unique_campaigns,total_cost,Online_Impressions,Segment_Makeup,Online_Clicks,Online_Cost,video_cost_per_impression,Units_sold>1000
5285.0,31.38112199,173,158,0,5,51.0,39.0,103,468,20.0,0.02806127603005532,152,4.2,1.0,1246.0,4,5097.75171,181664,False,1246.0,5097.75171,0.0,1
4807.0,17.35740741,90,62,2,7,152.0,102.0,287,4098,10.0,0.015339189528147373,604,4.6,5.0,698.0,2,2650.412541,172786,False,698.0,2650.412541,0.0,1
4201.0,21.36548832,115,209,11,6,68.0,60.0,158,1853,15.0,0.019756845766246846,304,4.6,6.0,1951.0,5,6593.076757500001,333710,False,1951.0,6593.076757500001,0.0,1
7324.5,17.54912374,76,96,0,8,0.0,0.0,25,620,51.0,0.01688306559667732,74,4.8,0.0,10590.0,2,104882.121019,129533,False,710.0,2186.931019,0.012037634431919535,1
2379.0,15.61832061,81,107,0,12,37.0,23.0,44,331,3.0,0.018435286382585826,78,4.3,0.0,1068.0,4,3294.477853,178704,False,1068.0,3294.477853,0.0,0
3506.0,11.04588745,160,158,0,12,122.0,87.0,242,3497,23.0,0.016560196400980852,517,4.6,10.0,613.0,2,2154.33251,130090,False,613.0,2154.33251,0.0,1
528.0,11.95009597,85,209,11,10,65.0,58.0,126,1583,9.0,0.0,260,4.5,0.0,6491.0,0,83933.1,0,True,0.0,0.0,0.010543214907326643,0
5776.0,20.47948417,70,86,0,2,0.0,0.0,0,0,19.0,0.02544084553048456,0,0.0,0.0,6582.0,4,64616.936106,120191,False,1203.0,3057.786106,0.009999826186456125,1
3478.0,13.34729064,71,128,11,7,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3349.0,22.20187062,83,54,8,7,0.0,0.0,0,0,19.0,0.02511184390175099,0,0.0,0.0,726.0,4,2492.551402,99257,True,726.0,2492.551402,0.0,1
1408.0,18.60963245,113,209,12,7,19.0,19.0,34,442,22.0,0.0,69,4.5,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3800.0,31.67317708,75,164,0,1,21.0,18.0,56,502,22.0,0.011197452849969165,94,4.5,2.0,701.0,2,1271.022873,113509,True,701.0,1271.022873,0.0,0
5039.0,19.04487179,151,157,10,12,108.0,73.0,181,2033,19.0,0.01448683462433124,345,4.5,4.0,4969.0,4,57590.338041,85979,False,639.0,1245.578041,0.010541854962766111,1
3098.0,32.39469178,89,62,5,5,64.0,36.0,108,1658,29.0,0.017504869402325665,230,4.6,4.0,788.0,5,2971.59162,169757,False,788.0,2971.59162,0.0,1
1678.0,38.004656739999994,126,221,9,10,185.0,135.5,347,5039,19.0,0.017708587438470882,754,4.6,9.0,1180.0,4,5540.308666,312859,False,1180.0,5540.308666,0.0,0
2915.0,25.04329004,77,98,0,9,31.0,19.0,64,585,27.0,0.0,117,4.5,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
6023.0,14.03131115,83,61,10,11,73.0,46.0,126,1681,33.0,0.02923985662708197,241,4.6,3.0,10956.0,2,113495.89468299999,79491,True,647.0,2324.334683,0.012052667150486772,1
1933.0,24.16243194,110,209,9,7,68.0,43.0,100,847,3.0,0.0,164,4.4,6.0,6375.0,0,77040.81,0,True,0.0,0.0,0.010217988085505517,1
7324.5,21.20412075,76,96,0,6,19.0,15.0,42,1154,14.0,0.019756845766246846,149,4.7,1.0,1843.0,5,6593.076757500001,333710,False,1843.0,6593.076757500001,0.0,1
4732.0,19.66860465,127,221,9,11,146.0,107.0,288,3786,3.0,0.019407751457378917,553,4.6,8.0,409.0,4,970.1352721,49986,False,409.0,970.1352721,0.0,1
1854.0,30.25764706,127,221,9,10,162.0,109.0,295,4460,34.0,0.021347171178793006,677,4.6,11.0,496.0,2,1513.94138,70919,True,496.0,1513.94138,0.0,0
3432.0,15.24583867,84,63,6,4,94.0,55.0,190,2162,27.0,0.023374349729968324,336,4.6,7.0,5348.0,2,58145.239411,77027,False,557.0,1800.479411,0.010541854962766111,0
4152.0,11.20512821,90,64,10,10,92.0,63.0,195,2891,39.0,0.0,433,4.6,5.0,8049.0,0,96500.0,0,False,0.0,0.0,0.013017499566308176,1
4111.0,21.5260771,126,221,12,12,100.0,60.0,159,2592,12.0,0.028714497770076036,352,4.6,9.0,491.0,2,2137.564643,74441,True,491.0,2137.564643,0.0,1
1564.0,23.10896309,127,221,8,10,49.0,48.0,132,1559,4.0,0.0,258,4.6,4.0,8049.0,0,96500.0,0,True,0.0,0.0,0.013017499566308176,1
1315.706722,26.91208791,100,209,14,7,105.0,67.0,154,2292,15.0,0.0,334,4.6,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
4211.0,20.28364116,77,98,0,1,0.0,0.0,0,0,26.0,0.0,0,0.0,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4862.0,16.53206483,162,158,16,5,59.0,43.0,78,950,17.0,0.0,163,4.5,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1377.0,38.004656739999994,126,221,9,12,0.0,0.0,0,0,5.0,0.0,0,0.0,3.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2632.0,14.62203857,119,209,11,11,60.0,56.0,122,1360,15.0,0.0,246,4.5,1.0,5744.0,0,63978.2,0,True,0.0,0.0,0.009701795595400388,1
2399.0,31.45169082,78,98,0,9,125.0,86.0,227,3245,37.0,0.023223229941538505,468,4.6,5.0,12499.0,4,134092.029537,142657,True,942.0,3312.979537,0.011973061971253822,0
7324.5,22.16564706,95,67,14,1,66.0,43.0,102,1089,18.0,0.013409426508912749,195,4.5,6.0,1962.5,2,4373.645369,326161,True,1962.5,4373.645369,0.0,1
2097.0,38.004656739999994,152,186,9,10,116.0,85.0,242,3199,9.0,0.025724954111469148,482,4.6,8.0,12130.0,2,128308.36268600001,100547,False,717.0,2586.592686,0.012121098793180927,0
2843.0,29.40301508,152,186,9,11,116.0,85.0,242,3199,29.0,0.022076633748380748,482,4.6,7.0,6540.0,2,67096.943973,141268,False,796.0,3118.743973,0.009701795595400388,0
4619.0,21.629375,126,221,9,10,19.0,14.0,37,269,6.0,0.020942906552943917,54,4.4,1.0,853.0,4,2966.164798,141630,True,853.0,2966.164798,0.0,1
6078.0,14.64723926,117,209,5,1,48.0,40.0,100,1305,6.0,0.0,183,4.6,0.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,1
2636.0,23.37119114,83,54,8,5,0.0,0.0,0,0,19.0,0.01993074006538377,0,0.0,0.0,617.0,4,2627.608978,131836,True,617.0,2627.608978,0.0,1
3084.0,15.34164071,159,158,0,12,72.0,55.0,134,1361,16.0,0.0,231,4.5,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3992.0,17.69659091,77,98,0,11,23.0,18.0,49,436,21.0,0.019137364462878472,89,4.5,6.0,6044.0,2,62712.654643,60274,True,665.0,1153.504643,0.009999826186456125,1
2108.0,19.97186701,64,123,12,7,106.0,85.0,205,2656,11.0,0.0,412,4.6,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
6682.0,21.73898305,83,109,0,9,126.0,92.0,235,3028,12.0,0.02016243306744873,478,4.6,4.0,1225.0,4,4784.968778,237320,True,1225.0,4784.968778,0.0,1
3792.0,28.45144357,113,209,10,1,77.0,52.0,136,1184,31.0,0.03099718228870876,213,4.4,0.0,6089.0,4,63960.687695,77475,True,710.0,2401.537695,0.009999826186456125,1
3100.0,31.27789623,70,148,11,8,87.0,58.0,172,2644,16.0,0.02780917273356707,390,4.6,4.0,1245.0,4,3775.484527,135763,False,1245.0,3775.484527,0.0,1
2996.0,21.93006358,158,158,0,7,0.0,0.0,0,0,33.0,0.02210503416388786,0,0.0,3.0,482.0,2,1431.875693,64775,True,482.0,1431.875693,0.0,1
3620.0,25.08073744,126,221,10,9,23.0,18.0,70,1133,39.0,0.03105803250663861,138,4.7,2.0,915.0,4,3099.436354,99794,True,915.0,3099.436354,0.0,1
4517.0,16.56790657,87,60,14,1,77.0,50.0,136,1534,3.0,0.019945679683562027,260,4.5,1.0,4728.0,4,57341.9243101,49993,False,398.0,997.1643101,0.010541854962766111,1
3403.0,24.28359439,81,108,6,8,96.0,69.0,156,2201,31.0,0.02718413379232312,354,4.6,7.0,1196.0,5,5381.670151,197970,True,1196.0,5381.670151,0.0,1
3007.0,8.77407932,86,65,9,5,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4111.0,24.85153181,79,100,0,9,65.0,48.0,127,1681,49.0,0.01894221911629983,248,4.6,6.0,12294.0,4,121532.89684,170283,False,991.0,3225.55684,0.011841985070015021,1
407.0,13.35516888,125,221,7,9,50.0,40.0,133,1521,7.0,0.0,228,4.6,2.0,10801.0,0,118307.34,0,True,0.0,0.0,0.011841985070015021,0
2085.0,11.6619171,86,65,10,3,98.0,49.0,136,1646,44.0,0.0,249,4.5,5.0,3479.0,0,40244.28,0,True,0.0,0.0,0.01043443224601899,0
3434.0,22.26057299,125,221,7,4,0.0,0.0,0,0,30.0,0.0,0,0.0,0.0,3479.0,0,40244.28,0,True,0.0,0.0,0.01043443224601899,1
2337.0,17.82123894,84,58,5,6,19.0,7.0,0,0,19.0,0.0,0,1.3,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
4043.0,16.46013072,113,209,13,4,43.0,28.0,73,1389,30.0,0.0,189,4.7,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3756.0,32.502079,173,158,0,3,29.0,25.0,59,0,20.0,0.025179307822428488,85,3.0,0.0,4114.0,2,42566.366126,92221,False,635.0,2322.086126,0.01043443224601899,0
4789.0,25.81797057,152,186,10,2,84.0,66.0,183,2655,6.0,0.019165311049347312,408,4.6,4.0,6840.0,4,65468.93095,204002,True,1461.0,3909.78095,0.009999826186456125,1
3101.0,24.60550459,86,116,0,3,82.0,55.0,130,1437,3.0,0.02896645178663102,241,4.5,1.0,6953.0,4,80031.277516,103238,True,929.0,2990.467516,0.010217988085505517,1
5675.0,21.5732899,79,99,0,1,0.0,11.0,20,421,17.0,0.012051198297329126,74,4.7,0.0,5031.0,4,44265.897435,333710,True,1812.0,4021.617435,0.01043443224601899,1
1939.0,15.87438017,92,196,14,5,93.0,69.0,168,2345,6.0,0.0,349,4.6,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
523.0,29.71832461,82,105,0,11,65.0,57.0,187,2795,3.0,0.0,391,4.7,4.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,0
3417.0,20.93083149,79,99,0,8,0.0,11.0,20,421,17.0,0.01587639576945796,74,4.7,0.0,10708.0,4,104952.876984,142203,True,828.0,2257.686984,0.012037634431919535,1
3143.0,22.60430586,121,209,10,4,114.0,85.0,222,3098,3.0,0.0,454,4.6,3.0,4330.0,0,56344.76,0,False,0.0,0.0,0.010541854962766111,1
3289.0,21.74524715,84,63,9,9,28.0,20.0,59,1243,22.0,0.022289712744229064,173,4.7,0.0,491.0,4,1735.187268,77846,False,491.0,1735.187268,0.0,1
2889.0,10.99351912,84,58,7,5,0.0,0.0,0,0,18.0,0.012323824445341336,0,0.0,0.0,926.0,2,2106.893351,170960,False,926.0,2106.893351,0.0,1
4789.0,15.60311958,162,158,16,8,59.0,43.0,78,950,21.0,0.0,163,4.5,2.0,5812.0,0,70287.25,0,True,0.0,0.0,0.009888423437479336,1
4059.0,17.8968254,82,186,0,2,57.0,43.0,138,1465,46.0,0.006681739948145193,225,4.6,5.0,5989.0,4,62899.239764,200559,True,610.0,1340.089764,0.009999826186456125,1
3696.0,15.93476531,125,221,8,10,27.0,18.0,40,494,3.0,0.020287629646367645,83,4.5,2.0,674.0,4,2154.78972,106211,False,674.0,2154.78972,0.0,1
5957.0,24.42243976,120,196,11,4,88.0,64.0,200,3137,23.0,0.0,442,4.6,5.0,6149.0,0,77040.81,0,False,0.0,0.0,0.010217988085505517,1
2979.0,22.2346194,87,60,7,1,33.0,21.0,55,502,18.0,0.0,88,4.4,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4071.0,10.61130995,126,221,6,11,77.0,47.0,160,2319,27.0,0.0,309,4.6,8.0,5744.0,0,63978.2,0,True,0.0,0.0,0.009701795595400388,1
2504.0,13.47115385,163,158,0,12,160.0,118.0,307,4065,34.0,0.0,630,4.6,3.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1029.0,26.57397504,125,75,8,12,88.0,76.0,206,2578,17.0,0.03253653783153034,409,4.6,4.0,1064.0,4,5200.217232,159826,True,1064.0,5200.217232,0.0,1
2311.0,33.71875,78,98,0,10,126.0,87.0,229,3266,22.0,0.0257027283751769,471,4.6,6.0,7277.0,4,80328.111851,127896,True,902.0,3287.301851,0.010217988085505517,0
2502.0,38.004656739999994,159,158,0,9,37.0,23.0,55,756,7.0,0.0,77,4.6,2.0,10579.0,0,111171.56,0,True,0.0,0.0,0.012052667150486772,0
4779.0,20.89726027,77,98,0,4,25.0,18.0,62,532,32.0,0.027407085663191867,107,4.5,3.0,5699.0,4,59486.571265,114634,True,908.0,3141.811265,0.010541854962766111,1
1948.0,26.74524025,118,209,8,7,74.0,52.0,125,1848,15.0,0.0,291,4.6,9.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2369.0,33.14212329,88,61,9,10,70.0,41.0,116,1330,28.0,0.0,198,4.5,5.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
4552.0,12.282011,131,209,12,7,28.0,17.0,60,246,3.0,0.035047959041765234,77,4.2,2.0,947.0,2,3170.368279,90457,True,947.0,3170.368279,0.0,1
3055.0,20.39595142,115,209,2,3,154.0,111.0,313,4128,21.0,0.01939975360040371,625,4.6,9.0,4052.0,2,42243.308209999996,103043,False,573.0,1999.02821,0.01043443224601899,1
1806.0,11.10644911,151,186,10,7,97.0,75.0,203,2548,3.0,0.0,361,4.6,3.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3567.0,35.58633426,137,209,13,12,90.0,51.0,156,2389,3.0,0.02466479189691108,335,4.6,7.0,963.0,5,4343.001222,176080,True,963.0,4343.001222,0.0,1
3689.0,19.80632145,79,99,0,12,0.0,11.0,20,421,17.0,0.021323101890818562,74,4.7,0.0,706.0,4,2158.452312,101225,True,706.0,2158.452312,0.0,1
4154.0,11.46439628,129,221,7,7,73.0,53.0,135,1499,18.0,0.0,257,4.5,1.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2956.0,11.45833333,91,54,8,2,15.0,0.0,0,0,39.0,0.010573550479306946,0,1.0,6.0,1605.0,2,3528.510104,333710,False,1605.0,3528.510104,0.0,0
2206.0,14.01277014,139,211,16,6,130.0,100.0,254,3491,21.0,0.0,522,4.6,7.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3321.0,25.35675182,118,209,12,11,44.0,33.0,108,1621,3.0,0.03642040976841806,220,4.6,5.0,6542.0,2,67049.642417,84332,True,798.0,3071.442417,0.009701795595400388,1
1805.0,38.004656739999994,113,209,10,12,109.0,69.0,194,1744,21.0,0.034474696262075645,299,4.4,3.0,649.0,4,3275.992487,95025,True,649.0,3275.992487,0.0,0
3250.0,27.89072039,87,60,7,11,80.0,43.0,177,2154,30.0,0.019830381938356418,326,4.6,5.0,766.0,4,3732.296015,188210,True,766.0,3732.296015,0.0,1
648.0,35.43092522,100,209,14,12,111.0,69.0,161,2292,5.0,0.03959912608178561,346,4.6,0.0,937.0,4,5294.046765,133690,False,937.0,5294.046765,0.0,0
3146.0,23.77247414,118,209,12,10,44.0,33.0,108,1621,14.0,0.01849751058415352,220,4.6,7.0,12253.0,2,128302.19122400001,139500,True,840.0,2580.421224,0.012121098793180927,1
2618.0,17.12052731,81,57,5,7,114.0,78.0,228,3218,34.0,0.024384907470508196,467,4.6,9.0,925.0,2,4336.758254,177845,True,925.0,4336.758254,0.0,1
2098.0,6.174964438,81,57,5,10,74.0,48.0,128,1791,28.0,0.03095685994733062,261,4.6,11.0,6849.0,2,79497.639276,79362,True,474.0,2456.829276,0.010217988085505517,0
3389.0,21.00589391,114,209,10,9,54.0,35.0,72,1256,31.0,0.02303209607393019,171,4.6,0.0,547.0,5,1956.461401,84944,True,547.0,1956.461401,0.0,1
1830.0,24.26707235,82,105,0,5,60.0,52.0,172,2439,4.0,0.0,358,4.6,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4890.0,20.97425583,127,221,9,4,140.0,95.0,262,3465,34.0,0.013600132638888887,502,4.6,9.0,5085.0,4,58694.86292,172799,False,755.0,2350.10292,0.010541854962766111,1
3342.0,22.71777642,71,128,11,4,0.0,0.0,0,0,19.0,0.012917027511332793,0,0.0,0.0,5346.0,2,58162.728286000005,140741,True,555.0,1817.968286,0.010541854962766111,1
2527.0,38.004656739999994,152,186,10,5,69.0,44.0,132,2113,21.0,0.0,313,4.6,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4429.0,12.1164338,129,221,7,3,73.0,53.0,135,1499,23.0,0.00947351557554686,257,4.5,5.0,4250.0,2,41459.523631,128277,False,771.0,1215.243631,0.01043443224601899,1
2884.0,19.08964317,141,123,16,4,61.0,40.0,96,1235,3.0,0.0,197,4.5,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3017.0,25.47239915,84,58,5,11,43.0,27.0,49,668,9.0,0.03830259130391374,117,4.5,6.0,6545.0,2,67047.310036,80127,False,801.0,3069.110036,0.009701795595400388,0
3208.0,34.07465438,118,209,12,9,68.0,55.0,135,2085,13.0,0.0,286,4.6,7.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3506.0,12.79917398,119,209,11,3,71.0,60.0,138,1459,25.0,0.0,267,4.5,1.0,3479.0,0,40244.28,0,True,0.0,0.0,0.01043443224601899,1
2143.0,3.628938740000004,131,209,12,1,0.0,0.0,0,0,24.0,0.0,0,0.0,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
1736.0,19.08066298,81,108,6,8,80.0,63.0,150,2055,37.0,0.0,310,4.6,7.0,7236.0,0,83014.05,0,True,0.0,0.0,0.011130543061140185,0
4076.0,24.91539154,114,209,10,9,54.0,35.0,72,1256,31.0,0.018111647590088868,171,4.6,1.0,1000.0,5,4002.746564,221003,True,1000.0,4002.746564,0.0,1
2235.0,27.69291965,117,209,12,2,92.0,61.0,148,2296,37.0,0.03234669516664262,361,4.6,0.0,6208.0,4,63801.099442,69309,False,829.0,2241.949442,0.009999826186456125,1
3134.0,17.44388778,87,60,7,5,38.0,23.0,71,818,23.0,0.0,129,4.5,2.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
5069.0,21.03432494,77,98,0,3,25.0,18.0,62,532,19.0,0.02321799638840161,107,4.5,3.0,4554.0,4,43619.364045,145364,True,1075.0,3375.084045,0.01043443224601899,1
3782.0,17.28074534,127,221,9,12,120.0,84.0,223,3026,33.0,0.023438126100250162,436,4.6,10.0,778.0,4,3288.580035,140308,False,778.0,3288.580035,0.0,0
2890.0,19.62379421,87,60,7,2,36.0,22.0,65,627,25.0,0.0,104,4.5,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2471.0,19.46002077,64,123,12,7,106.0,85.0,205,2656,12.0,0.0,412,4.6,9.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
5229.0,19.66562825,85,62,3,2,0.0,0.0,0,0,15.0,0.0,0,0.0,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1221.0,26.41713014,73,92,0,7,97.0,66.0,197,2598,14.0,0.0,397,4.6,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
1059.0,38.004656739999994,139,123,16,7,128.0,89.0,236,3379,11.0,0.0,484,4.6,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3492.0,31.78625134,137,209,13,4,51.0,33.0,113,1687,13.0,0.028111080072022888,232,4.6,8.0,7082.0,2,80459.904447,121627,True,933.0,3419.094447,0.010217988085505517,0
3783.0,15.19167217,80,104,0,6,32.0,18.0,40,365,12.0,0.026700185305552186,63,4.4,0.0,1265.0,4,6593.076757500001,246929,True,1265.0,6593.076757500001,0.0,1
3224.0,31.91440953,74,62,10,5,41.0,42.0,144,2325,3.0,0.029728799150682318,309,4.7,5.0,775.0,2,3115.280863,104789,False,775.0,3115.280863,0.0,0
3848.0,18.23589269,82,105,0,9,30.0,24.0,64,653,7.0,0.008720040449021246,115,4.5,0.0,12180.0,2,131812.976476,118568,True,623.0,1033.926476,0.011973061971253822,1
2848.0,11.95450918,163,158,0,7,50.0,34.0,92,1494,16.0,0.0,205,4.6,5.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3833.0,21.09677419,84,63,6,9,78.0,55.0,159,2032,14.0,0.019589721424979046,316,4.6,10.0,11496.0,2,120644.393766,119299,False,695.0,2337.053766,0.011841985070015021,0
4641.0,15.90097205,126,221,9,6,0.0,0.0,0,0,17.0,0.0,0,0.0,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2695.0,20.05080831,110,209,9,3,46.0,29.0,50,255,6.0,0.0127868449467495,53,4.0,4.0,970.0,2,2305.212407,180279,True,970.0,2305.212407,0.0,0
7324.5,16.44658325,91,59,5,1,66.0,45.0,107,1488,23.0,0.011252685139244363,218,4.6,2.0,3998.0,2,42534.910345,203562,True,779.0,2290.630345,0.01043443224601899,1
2925.0,24.27017544,84,63,9,4,27.0,16.0,49,1052,42.0,0.0,154,4.7,10.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3343.0,21.51306991,117,209,9,11,78.0,58.0,143,2034,28.0,0.021676610444296147,324,4.6,6.0,6107.0,2,63865.389615,106392,False,728.0,2306.239615,0.009999826186456125,1
3887.0,13.98432966,163,158,0,8,153.0,115.0,297,3842,41.0,0.0,597,4.6,7.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3096.0,24.35076046,118,209,12,11,70.0,57.0,139,2122,18.0,0.0,292,4.6,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2553.0,21.29357022,115,209,2,10,165.0,118.0,341,4391,4.0,0.0,673,4.6,9.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1887.0,23.41853035,86,65,12,5,33.0,28.0,77,1105,29.0,0.0,177,4.6,7.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4166.0,38.004656739999994,164,158,0,6,51.0,27.0,86,1288,27.0,0.021185298536358088,153,4.6,4.0,1282.0,5,6593.076757500001,311209,True,1282.0,6593.076757500001,0.0,1
3692.0,23.97496947,70,86,0,10,0.0,0.0,0,0,19.0,0.022604124407531033,0,0.0,0.0,821.0,2,2580.057364,114140,False,821.0,2580.057364,0.0,1
5041.0,18.39471366,114,209,3,8,124.0,87.0,261,3906,27.0,0.026655539743151106,579,4.6,6.0,1284.0,4,4362.872123,163675,True,1284.0,4362.872123,0.0,1
1881.0,17.73767123,122,209,14,2,78.0,56.0,142,1744,3.0,0.0,283,4.5,6.0,5561.0,0,61269.64,0,True,0.0,0.0,0.009728074352329837,1
2322.0,21.97148676,84,58,5,3,19.0,7.0,0,0,5.0,0.0,0,1.3,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3704.0,15.6306391,82,186,0,6,35.0,28.0,78,861,25.0,0.0,130,4.5,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
5011.0,13.27902439,126,221,6,10,124.0,85.0,261,3406,10.0,0.0,485,4.6,7.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3355.0,19.81868132,84,58,5,6,19.0,7.0,0,0,11.0,0.0,0,1.3,5.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
1806.0,11.10644911,167,158,0,7,14.0,9.0,0,533,40.0,0.0,74,4.8,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2270.0,25.79369842,89,141,6,9,160.0,119.0,309,4768,3.0,0.022327294667269702,672,4.6,5.0,676.0,5,2172.133189,97285,False,676.0,2172.133189,0.0,1
4673.0,5.061111111,90,62,2,5,40.0,16.0,65,1112,6.0,0.0,139,4.7,1.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
5555.0,21.6501548,115,209,11,2,58.0,51.0,125,1635,3.0,0.01786522006573939,268,4.6,3.0,6934.0,4,65548.560832,223305,False,1555.0,3989.410832,0.009999826186456125,1
5683.0,24.71523179,124,221,9,5,132.0,96.0,242,3400,3.0,0.01857282465314496,520,4.6,3.0,832.0,4,3512.641181,189127,True,832.0,3512.641181,0.0,1
3118.0,22.81552163,84,63,9,2,27.0,16.0,49,1113,11.0,0.01347210561694291,155,4.7,2.0,5916.0,2,62583.299469000005,76019,False,537.0,1024.149469,0.009999826186456125,0
4811.0,21.62902247,161,158,0,11,105.0,77.0,202,3720,27.0,0.016956640979897568,491,4.7,2.0,638.0,2,2870.471055,169282,False,638.0,2870.471055,0.0,1
3299.0,11.22158548,91,54,8,7,15.0,0.0,0,0,23.0,0.0,0,1.0,1.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1763.0,17.66962306,114,209,10,1,32.0,12.0,33,572,30.0,0.0,80,4.6,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
5199.0,15.44615385,106,203,12,7,30.0,17.0,33,583,24.0,0.0,83,4.6,7.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
4990.0,18.74647887,87,60,7,1,45.0,32.0,97,1319,6.0,0.02593640924001052,215,4.6,3.0,4964.0,2,58218.691504,72250,True,634.0,1873.931504,0.010541854962766111,1
2140.0,13.52636719,160,158,0,6,96.0,71.0,197,2706,17.0,0.0,391,4.6,9.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3304.0,17.58582834,151,157,10,3,81.0,60.0,135,1459,15.0,0.012670812759853144,253,4.5,1.0,1188.0,2,2605.68929,205644,False,1188.0,2605.68929,0.0,1
3511.0,27.22738095,164,158,0,6,23.0,0.0,0,206,4.0,0.0,0,4.6,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
5112.0,11.59098787,90,64,10,5,119.0,75.0,224,3332,13.0,0.0,516,4.6,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2837.0,16.70436187,83,60,12,1,0.0,0.0,0,0,3.0,0.008631439047559116,0,0.0,1.0,1752.0,2,2880.406156,333710,False,1752.0,2880.406156,0.0,0
2370.0,20.72077439,125,221,8,7,106.0,78.0,233,3336,18.0,0.02044916179559503,474,4.6,8.0,402.0,2,1022.233149,49988,False,402.0,1022.233149,0.0,1
4581.0,20.95150721,85,58,8,10,147.0,100.0,279,3454,34.0,0.0,536,4.6,13.0,11413.0,0,125721.77,0,False,0.0,0.0,0.012121098793180927,1
816.0,37.18209408,125,75,8,11,150.0,123.0,339,4084,6.0,0.0,650,4.6,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2267.0,18.07984293,81,108,0,4,28.0,10.0,45,618,29.0,0.016292718813199058,80,4.6,0.0,1247.0,2,3158.050273,193831,True,1247.0,3158.050273,0.0,0
4284.0,21.5853222,125,221,8,3,106.0,78.0,233,3336,10.0,0.013767163857439927,474,4.6,7.0,6857.0,4,79424.181407,173119,False,833.0,2383.371407,0.010217988085505517,1
5301.0,17.15645514,151,186,10,12,113.0,78.0,238,2863,11.0,0.0,427,4.6,9.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2088.286868,12.3856999,167,158,0,2,0.0,0.0,0,0,30.0,0.0,0,0.0,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
